15373,0,0,0,1,0.5,0.5
15375,0,0,1,1,0.5,0.5
15376,0,1,1,1,0.5,0.5
15377,0,0,1,0.5,0.5,0.5
15378,0,0,1,1,0.5,0.5
15379,1,1,0,1,0.5,0.5
15380,1,1,0,0.5,0.5,0.5
15383,1,0,1,1,0.5,0.5
15384,1,1,0,1,0.5,0.5
15385,0,0,1,1,1,1
15387,0,1,0,0.5,0.5,1
15389,1,0,1,0,0,1
15390,1,0,1,0.5,1,0.5
15393,1,0,1,0.5,0.5,0.5
15394,1,0,1,0.5,0.5,0.5
15398,0,0,1,0,0,1
15399,0,0,1,0,0,0.5
15400,1,0,1,0.5,0,0.5
15401,1,1,0,0,0,0
15405,0,1,0,0,0.5,0
15406,1,1,0,0.5,0.5,0
15407,1,1,0,1,1,0.5
15408,1,0,1,0,0,0.5
15411,1,1,0,0.5,0.5,0.5
15412,1,0,1,0,0.5,0.5
15413,1,0,0,0.5,0.5,1
15421,0,0,1,0.5,0.5,0.5
15425,1,0,1,0.5,0.5,0.5
15426,1,0,1,0.5,0,0.5
15427,0,0,1,1,0.5,0.5
15428,1,0,1,0.5,0.5,0.5
15429,1,0,0,0.5,0.5,0.5
15432,1,0,1,0.5,0.5,0.5
15433,1,0,1,0,0,0
15438,0,1,0,0,0,0
15442,0,1,0,0.5,0.5,0.5
15451,0,0,0,1,0.5,0.5
15453,1,0,0,0.5,1,0.5
15462,0,0,1,0,0,0
15467,1,0,1,0,0.5,1
15469,0,0,1,0.5,0.5,0
15470,1,1,1,0.5,0.5,0.5
15471,0,0,1,0.5,0.5,0.5
15472,0,0,1,1,0.5,0.5
15474,1,1,1,0.5,0.5,0.5
15475,1,1,1,0.5,0.5,0.5
15476,1,0,1,0.5,0.5,0.5
15477,1,0,0,0,0.5,0.5
15478,1,0,0,1,0.5,1
15481,1,0,1,0.5,0.5,0.5
15482,1,1,1,0.5,0.5,0.5
15483,0,0,1,1,0.5,0.5
15484,1,0,1,0.5,0.5,0.5
15488,1,0,0,0.5,0.5,0.5
15489,1,0,1,0.5,0.5,0.5
